Record ID,Family Resource Center,Age,Race / Ethnicity,Gender,Primary Language,Geography,Poverty Level
97422,Mountain Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
15925,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
7301,Mountain Community Resources,19-59,Multi-racial,Male,English,San Lorenzo Valley,Below 100%
92846,Mountain Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
5923,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
68377,Mountain Community Resources,19-59,White,Male,English,San Lorenzo Valley,Below 100%
94423,Mountain Community Resources,19-59,Multi-racial,Male,English,Scotts Valley,Below 100%
1515,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
82277,Nueva Vista Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
64516,Nueva Vista Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
4527,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
17379,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
71611,Nueva Vista Community Resources,19-59,White,Male,Spanish,Santa Cruz ,Below 100%
83865,Nueva Vista Community Resources,19-59,White,Female,English,Santa Cruz ,Below 100%
83867,Nueva Vista Community Resources,19-59,White,Female,English,Santa Cruz ,Below 100%
87174,Nueva Vista Community Resources,19-59,White,Male,Spanish,Santa Cruz ,Below 100%
70806,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
83366,Nueva Vista Community Resources,19-59,Native Hawaiian or Other Pacific Islander,Other,Other,Santa Cruz ,Below 100%
2192,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
78633,Nueva Vista Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
88946,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
40110,Nueva Vista Community Resources,19-59,Multi-racial,Male,Other,Santa Cruz ,Below 100%
18344,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
63617,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
7209,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
78636,Nueva Vista Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
78594,Nueva Vista Community Resources,19-59,Asian,Female,Other,Santa Cruz ,Below 100%
73493,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
6299,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
23369,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
1944,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
62074,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
1659,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
83029,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
32461,Nueva Vista Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
82524,Nueva Vista Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
1348,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
80898,Nueva Vista Community Resources,19-59,White,Male,English,Other,Above 200%
83368,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
1097,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
6613,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
65034,Nueva Vista Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
79394,Nueva Vista Community Resources,19-59,Latino,Male,English,Santa Cruz ,Below 100%
4045,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
84727,Nueva Vista Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
16390,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
78794,Nueva Vista Community Resources,19-59,White,Female,English,Mid-County,Below 100%
82975,Nueva Vista Community Resources,19-59,White,Female,Other,Santa Cruz ,Below 100%
58083,Nueva Vista Community Resources,19-59,Latino,Male,Other,Mid-County,Below 100%
40471,Nueva Vista Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
58081,Nueva Vista Community Resources,19-59,Latino,Male,Other,Mid-County,Below 100%
90330,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,100%-200%
2358,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,100%-200%
71731,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
83369,Nueva Vista Community Resources,19-59,American Indian or Alaska Native,Female,Other,Mid-County,Below 100%
79256,Nueva Vista Community Resources,19-59,White,Female,English,San Lorenzo Valley,Below 100%
1084,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
1320,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
83043,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
2064,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
89321,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
36116,Nueva Vista Community Resources,19-59,Multi-racial,Female,Other,Santa Cruz ,Below 100%
48085,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
83364,Nueva Vista Community Resources,19-59,White,Female,Other,Santa Cruz ,Below 100%
81229,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
32075,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
28995,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
1264,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
7258,Nueva Vista Community Resources,19-59,Latino,Female,Other,Santa Cruz ,Below 100%
40061,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
64894,Nueva Vista Community Resources,19-59,White,Female,English,Santa Cruz ,Below 100%
93519,Nueva Vista Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
77613,Nueva Vista Community Resources,19-59,Multi-racial,Male,English,Santa Cruz ,Below 100%
81108,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
81227,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
20282,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
2296,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
24754,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
2379,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
22692,Nueva Vista Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
28349,Nueva Vista Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
78802,Nueva Vista Community Resources,19-59,White,Female,English,Mid-County,Below 100%
35563,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
2181,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
28352,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
81425,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
4060,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
2293,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
4347,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
54745,Nueva Vista Community Resources,19-59,Multi-racial,Male,Spanish,Capitola,Above 200%
77630,Nueva Vista Community Resources,19-59,White,Female,English,Santa Cruz ,Below 100%
3179,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
2312,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
77628,Nueva Vista Community Resources,19-59,Native Hawaiian or Other Pacific Islander,Female,Other,Santa Cruz ,Below 100%
81202,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
1345,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
4793,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Above 200%
2092,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
57403,Nueva Vista Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
4245,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
2385,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
95318,Nueva Vista Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
2409,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,San Lorenzo Valley,Below 100%
34491,Nueva Vista Community Resources,19-59,White,Male,Spanish,Santa Cruz ,Below 100%
4791,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
1068,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
1337,Nueva Vista Community Resources,19-59,Latino,Female,Other,Santa Cruz ,Below 100%
8737,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
18691,Nueva Vista Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
1863,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
2343,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
49857,Nueva Vista Community Resources,19-59,Multi-racial,Male,Other,Santa Cruz ,Below 100%
33159,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
68417,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
47357,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
21203,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Capitola,Below 100%
18697,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
93516,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
43530,Nueva Vista Community Resources,19-59,White,Male,Spanish,Santa Cruz ,Below 100%
1489,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
2620,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
1630,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
6570,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
80516,Nueva Vista Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Above 200%
29653,Nueva Vista Community Resources,19-59,American Indian or Alaska Native,Female,Other,Santa Cruz ,Below 100%
53135,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,South County,Below 100%
55496,Nueva Vista Community Resources,19-59,White,Female,Other,Santa Cruz ,Below 100%
31294,Nueva Vista Community Resources,19-59,Multi-racial,Male,Other,Santa Cruz ,Below 100%
71745,Nueva Vista Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
16587,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
52406,Nueva Vista Community Resources,19-59,Multi-racial,Female,Other,Santa Cruz ,Below 100%
32789,Nueva Vista Community Resources,19-59,Multi-racial,Female,Other,Santa Cruz ,Below 100%
27169,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
89088,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
71882,Nueva Vista Community Resources,19-59,Asian,Male,Other,Santa Cruz ,Below 100%
85848,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
8798,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Scotts Valley,100-200%
2686,Nueva Vista Community Resources,19-59,Latino,Female,Other,Santa Cruz ,100-200%
93503,Nueva Vista Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
1257,Nueva Vista Community Resources,19-59,Latino,Male,English,Santa Cruz ,Below 100%
77934,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
1187,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
94978,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
50157,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
1173,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
87822,Nueva Vista Community Resources,19-59,White,Male,Spanish,Santa Cruz ,Below 100%
2264,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
56386,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
9572,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
2405,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
36172,Nueva Vista Community Resources,19-59,White,Female,English,Scotts Valley,Below 100%
90157,Nueva Vista Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
50174,Nueva Vista Community Resources,19-59,Asian,Female,English,Santa Cruz ,Below 100%
1728,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
64986,Nueva Vista Community Resources,19-59,Multi-racial,Female,English,Santa Cruz ,Below 100%
81027,Nueva Vista Community Resources,19-59,White,Male,Spanish,Santa Cruz ,Below 100%
47015,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
1046,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
21353,Nueva Vista Community Resources,19-59,Latino,Other,Other,Santa Cruz ,Below 100%
2717,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
22680,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
1896,Nueva Vista Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
25259,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
95316,Nueva Vista Community Resources,19-59,Multi-racial,Female,English,San Lorenzo Valley,Below 100%
6296,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
1879,Nueva Vista Community Resources,19-59,Latino,Female,English,Santa Cruz ,Below 100%
78629,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
70810,Nueva Vista Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
2898,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
63603,Nueva Vista Community Resources,19-59,Native Hawaiian or Other Pacific Islander,Female,Spanish,San Lorenzo Valley,Below 100%
8657,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
2367,Nueva Vista Community Resources,19-59,Latino,Male,English,Santa Cruz ,Below 100%
1302,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
33360,Nueva Vista Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
46492,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
90722,Nueva Vista Community Resources,19-59,White,Male,Spanish,Santa Cruz ,Below 100%
56475,Nueva Vista Community Resources,19-59,White,Male,Spanish,Santa Cruz ,Below 100%
36035,Nueva Vista Community Resources,19-59,Latino,Female,Other,Santa Cruz ,Below 100%
2446,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
43764,Nueva Vista Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
94452,Nueva Vista Community Resources,19-59,Latino,Female,English,Santa Cruz ,Below 100%
85808,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Mid-County,Below 100%
17019,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
93511,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
94449,Nueva Vista Community Resources,19-59,American Indian or Alaska Native,Male,Other,Santa Cruz ,Below 100%
69986,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
79388,Nueva Vista Community Resources,19-59,Latino,Female,Spanish,Santa Cruz ,Below 100%
1579,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
7231,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
95320,Nueva Vista Community Resources,19-59,White,Female,English,Santa Cruz ,Below 100%
1344,Nueva Vista Community Resources,19-59,Latino,Male,Spanish,Santa Cruz ,Below 100%
54676,Nueva Vista Community Resources,19-59,White,Female,Spanish,Santa Cruz ,Below 100%
71732,Nueva Vista Community Resources,19-59,Asian,Male,English,Santa Cruz ,Below 100%
79314,Nueva Vista Community Resources,19-59,White,Male,English,Santa Cruz ,Below 100%
40273,Nueva Vista Community Resources,19-59,Asian,Male,Spanish,Mid-County,Below 100%
94462,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
48072,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
77913,La Manzana Community Resources,60 and Over,Multi-racial,Female,English,South County,Below 100%
91871,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
89958,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
94519,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
46591,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
37421,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
3073,La Manzana Community Resources,60 and Over,Latino,Male,Spanish,South County,Below 100%
30909,La Manzana Community Resources,60 and Over,American Indian or Alaska Native,Female,Spanish,Watsonville,Below 100%
49562,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
12757,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
50335,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
23809,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
97864,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
13450,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Monterey County,Below 100%
21259,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
59270,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
82869,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
24273,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
16766,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,South County,Below 100%
77467,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
15549,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Monterey County,Below 100%
88133,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
95471,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
73172,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
6759,La Manzana Community Resources,60 and Over,Latino,Male,Spanish,Watsonville,Below 100%
15528,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,South County,Below 100%
21273,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,Watsonville,Below 100%
16130,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,Watsonville,Below 100%
96689,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
84775,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
90494,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Monterey County,Below 100%
10828,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,Watsonville,Below 100%
1481,La Manzana Community Resources,60 and Over,American Indian or Alaska Native,Female,Spanish,Watsonville,Below 100%
77902,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
89960,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Monterey County,Below 100%
54900,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
74434,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
1751,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Monterey County,Below 100%
51916,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
90598,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
47054,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
48973,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
2821,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
41921,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
88479,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
95140,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Other,Below 100%
9662,La Manzana Community Resources,60 and Over,Multi-racial,Female,English,Watsonville,Below 100%
83112,La Manzana Community Resources,60 and Over,Multi-racial,Male,English,Monterey County,Below 100%
5870,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
5253,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
66814,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
97727,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
77109,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
86489,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,100%-200%
89557,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Monterey County,Below 100%
4294,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
8145,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
26386,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
81156,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
42493,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
92179,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
16600,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,Watsonville,Below 100%
96293,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
10891,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
83496,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Monterey County,Below 100%
97057,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
37277,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
37579,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
49537,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Monterey County,Below 100%
4349,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,South County,Below 100%
81695,La Manzana Community Resources,60 and Over,Multi-racial,Male,English,South County,Below 100%
12829,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
79802,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,South County,Below 100%
28833,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
75493,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
37562,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
6779,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
97758,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
96671,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
13061,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
14259,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
49113,La Manzana Community Resources,60 and Over,White,Male,English,San Lorenzo Valley,Below 100%
74550,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
26753,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
82029,La Manzana Community Resources,60 and Over,White,Female,Spanish,Watsonville,Below 100%
77852,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
86178,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
2507,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
78620,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
5550,La Manzana Community Resources,60 and Over,Latino,Male,Spanish,Watsonville,Below 100%
38240,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,100%-200%
81527,La Manzana Community Resources,60 and Over,Latino,Male,Spanish,Watsonville,Above 200%
27923,La Manzana Community Resources,60 and Over,Latino,Female,Spanish,Watsonville,Below 100%
77258,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
94317,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
70791,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
50066,La Manzana Community Resources,60 and Over,Multi-racial,Female,English,Monterey County,Below 100%
57323,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
61111,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
26140,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
16983,La Manzana Community Resources,60 and Over,Multi-racial,Male,Spanish,Watsonville,Below 100%
10783,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
86182,La Manzana Community Resources,60 and Over,Multi-racial,Female,Spanish,Watsonville,Below 100%
